Q2619_C1	0.0980580675691	0.569467898363	0.224999171848	0.0	0.587866108787	0.10460251046	0.081589958159	0.223849372385	0.00209205020921	0.0	0.08420480248823743	0	
Q2619_C2	0.213200716356	0.563119441136	0.706405148481	0.0	0.587866108787	0.10460251046	0.081589958159	0.223849372385	0.00209205020921	0.0	0.17843407836418987	0	
Q2619_C3	0.1875	0.759434679754	0.327261619112	0.0	0.587866108787	0.10460251046	0.081589958159	0.223849372385	0.00209205020921	0.0	0.1971650800814651	0	
Q2619_C4	0.3125	0.690697233894	0.539066338722	0.0	0.587866108787	0.10460251046	0.081589958159	0.223849372385	0.00209205020921	0.0	0.44765175972847004	0	
Q2623_C1	0.410791918129	0.87008241833	0.705638352913	0.0	0.627853881279	0.0958904109589	0.111872146119	0.157534246575	0.00684931506849	0.0	0.47704651498173856	0	
Q2623_C2	0.53033008589	0.924717153214	0.63978619404	0.0	0.627853881279	0.0958904109589	0.111872146119	0.157534246575	0.00684931506849	0.0	0.6695517671463301	0	
Q2623_C3	0.179546211615	0.720355037142	0.634434028539	0.0	0.627853881279	0.0958904109589	0.111872146119	0.157534246575	0.00684931506849	0.0	0.2635777095285411	0	
Q2647_C1	0.0	0.255315071529	0.922719487069	0.0	0.75	0.1	0.0166666666667	0.133333333333	0.0	0.0	0.000000000000001	0	
Q2647_C2	0.107793611127	0.660739693878	0.964887826395	0.0	0.75	0.1	0.0166666666667	0.133333333333	0.0	0.0	0.11531063266678647	0	
Q2647_C3	0.0	0.569121938591	0.667802223876	1.0	0.75	0.1	0.0166666666667	0.133333333333	0.0	0.0	0.000000000000001	0	
Q2685_C1	0.108901710467	0.746000435124	0.260447068491	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.03279677130006804	0	
Q2685_C2	0.0784598671449	0.545763346548	0.363526452404	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.07621311001825909	1	
Q2685_C3	0.205798302171	0.70698151181	0.136094876078	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.1644317014121511	0	
Q2688_C1	0.174574312189	0.706348414414	0.39319606484	0.0	0.658711217184	0.0787589498807	0.119331742243	0.143198090692	0.0	0.0	0.19709148392390352	0	
Q2688_C2	0.0	-0.194812876679	0.40965205714	0.0	0.658711217184	0.0787589498807	0.119331742243	0.143198090692	0.0	0.0	0.000000000000001	0	
Q2688_C3	0.0	0.0796690194203	0.330326205267	1.0	0.658711217184	0.0787589498807	0.119331742243	0.143198090692	0.0	0.0	0.000000000000001	0	
Q2688_C4	0.203858876575	0.759945942369	0.239829515162	0.0	0.658711217184	0.0787589498807	0.119331742243	0.143198090692	0.0	0.0	0.199160699654677	0	
Q2688_C5	0.0	0.368426647775	0.448232663735	1.0	0.658711217184	0.0787589498807	0.119331742243	0.143198090692	0.0	0.0	0.000000000000001	0	
Q2690_C1	0.11593472394	0.851545181923	0.601253919863	0.0	0.48275862069	0.051724137931	0.114942528736	0.344827586207	0.0	0.00574712643678	0.048722245215009743	0	
Q2690_C2	0.0	0.485178870992	0.14836443829	0.0	0.48275862069	0.051724137931	0.114942528736	0.344827586207	0.0	0.00574712643678	0.000000000000001	0	
Q2690_C3	0.185495558304	0.740636899644	0.301531368575	0.0	0.48275862069	0.051724137931	0.114942528736	0.344827586207	0.0	0.00574712643678	0.156258327585714	0	
Q2690_C4	0.0	0.404711373674	0.23474430162	0.0	0.48275862069	0.051724137931	0.114942528736	0.344827586207	0.0	0.00574712643678	0.000000000000001	0	
Q2690_C5	0.0261981258531	0.607141608195	0.270779206662	0.0	0.48275862069	0.051724137931	0.114942528736	0.344827586207	0.0	0.00574712643678	0.032011914249272216	1	
Q2690_C6	0.191726862483	0.762782108813	0.702035546958	0.0	0.48275862069	0.051724137931	0.114942528736	0.344827586207	0.0	0.00574712643678	0.0671678799458482	0	
Q2700_C1	0.226455406829	0.84629487681	0.741964837451	1.0	0.339711664482	0.30878112713	0.110353866317	0.236435124509	0.00471821756225	0.0	0.17764098462522154	0	
Q2700_C2	0.032075014955	0.667086436123	0.0645300079458	0.0	0.339711664482	0.30878112713	0.110353866317	0.236435124509	0.00471821756225	0.0	0.06250748329116489	0	
Q2700_C3	0.0257172249937	0.669504159553	0.159138537655	0.0	0.339711664482	0.30878112713	0.110353866317	0.236435124509	0.00471821756225	0.0	0.048427447475337525	0	
