Q1006_C1	0.0	0.609171358313	0.98920442262	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.000000000000001	0	
Q1006_C2	0.56920997883	0.927492923839	0.996141670339	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.6453182257023625	0	
Q1006_C3	0.5366563146	0.920990439689	0.993331954167	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.6429625363736841	0	
Q1006_C4	0.723627226987	0.941717666137	0.985509824071	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.7042328556198135	0	
Q1038_C1	0.0	0.135725697104	0.091989750558	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.000000000000001	0	
Q1038_C2	0.247593784236	0.622785665632	0.794843758777	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.3081068913054644	0	
Q1038_C3	0.0958926602971	0.298534583635	0.058107395857	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.03180090864005164	0	
Q1038_C4	0.321633760451	0.790190939565	0.982423295101	0.0	0.603896103896	0.114718614719	0.0670995670996	0.2113997114	0.001443001443	0.001443001443	0.39725628424274834	0	
Q1040_C1	0.550019098217	0.875768223065	0.977935934425	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.6094607718332922	0	
Q1040_C2	0.313112145543	0.640843143459	0.880339329859	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.2812914674264056	1	
Q1040_C3	0.409960030845	0.743218392283	0.827668261929	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.3990517964864484	0	
Q1040_C4	0.0	0.211144450517	0.130424340359	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.000000000000001	0	
Q105_C1	0.166666666667	0.259072061962	0.487416826337	0.0	0.65625	0.0364583333333	0.166666666667	0.140625	0.0	0.0	0.11481188882882123	0	
Q105_C2	0.07453559925	0.264432437495	0.398252928189	0.0	0.65625	0.0364583333333	0.166666666667	0.140625	0.0	0.0	0.035081336581259226	0	
Q105_C3	0.174077655956	0.341420834943	0.440529220632	0.0	0.65625	0.0364583333333	0.166666666667	0.140625	0.0	0.0	0.10044061201308377	0	
Q105_C4	0.198029508595	0.429033177241	0.505770640535	0.0	0.65625	0.0364583333333	0.166666666667	0.140625	0.0	0.0	0.13178946275958417	0	
Q105_C5	0.129099444874	0.273239377094	0.383496419746	0.0	0.65625	0.0364583333333	0.166666666667	0.140625	0.0	0.0	0.05940289109937945	0	
Q1066_C1	0.0	0.30858208526	0.23436784777	0.0	0.627853881279	0.0958904109589	0.111872146119	0.157534246575	0.00684931506849	0.0	0.000000000000001	0	
Q1069_C1	0.032075014955	0.348300410886	0.0958247408916	0.0	0.52277904328	0.126423690205	0.109339407745	0.23576309795	0.00569476082005	0.0	0.03079716394158284	0	
