Q2601_C1	0.000000000000001
Q2601_C2	0.2744607923044664
Q2601_C3	0.38048649149894714
Q2601_C4	0.3254341155932429
Q2601_C5	0.000000000000001
Q2601_C6	0.000000000000001
Q2601_C7	0.06115038868063487
Q2601_C8	0.03604498290683553
Q2601_C9	0.000000000000001
Q2601_C10	0.000000000000001
Q2601_C11	0.000000000000001
Q2601_C12	0.053284981589349925
Q2601_C13	0.000000000000001
Q2601_C14	0.20623726772183992
Q2602_C1	0.1951985596294882
Q2602_C2	0.000000000000001
Q2603_C1	0.09744980133064
Q2603_C2	0.000000000000001
Q2603_C3	0.2373245855282349
Q2603_C4	0.06928378233571114
Q2603_C5	0.000000000000001
Q2603_C6	0.03618134703425357
Q2604_C1	0.000000000000001
Q2604_C2	0.5175262502979866
Q2604_C3	0.25652994760825737
Q2604_C4	0.12022301961044495
Q2604_C5	0.44094796822684107
Q2604_C6	0.1418830783036381
Q2604_C7	0.11837198732244063
Q2605_C1	0.000000000000001
Q2605_C2	0.000000000000001
Q2605_C3	0.06310732632326484
Q2605_C4	0.21283967301871576
Q2606_C1	0.000000000000001
Q2606_C2	0.000000000000001
Q2606_C3	0.000000000000001
Q2607_C1	0.000000000000001
Q2607_C2	0.5651517550195694
Q2607_C3	0.34449994988457405
Q2608_C1	0.2514731410517575
Q2608_C2	0.5785042737091027
Q2608_C3	0.14225192319465543
Q2608_C4	0.000000000000001
Q2608_C5	0.3454036571315749
Q2608_C6	0.22503859628489084
Q2608_C7	0.4589069319788602
Q2609_C1	0.07525902162765086
Q2609_C2	0.1709303458623622
Q2609_C3	0.12167796496968365
Q2609_C4	0.15960011584021983
Q2610_C1	0.02015694245503151
Q2611_C1	0.6546950532458212
Q2611_C2	0.000000000000001
Q2611_C3	0.05871786356574682
Q2611_C4	0.09468177768007038
Q2612_C1	0.000000000000001
Q2612_C2	0.000000000000001
Q2612_C3	0.04405173934265475
Q2612_C4	0.5628941120843285
Q2612_C5	0.000000000000001
Q2612_C6	0.000000000000001
Q2612_C7	0.000000000000001
Q2612_C8	0.000000000000001
Q2612_C9	0.02484711737140127
Q2612_C10	0.000000000000001
Q2612_C11	0.000000000000001
Q2613_C1	0.000000000000001
Q2613_C2	0.000000000000001
Q2613_C3	0.000000000000001
Q2613_C4	0.000000000000001
Q2613_C5	0.000000000000001
Q2613_C6	0.000000000000001
Q2614_C1	0.12373750392896395
Q2614_C2	0.07026568960001768
Q2614_C3	0.09076340365677683
Q2614_C4	0.020363134342368066
Q2615_C1	0.000000000000001
Q2615_C2	0.000000000000001
Q2615_C3	0.000000000000001
Q2615_C4	0.000000000000001
Q2616_C1	0.000000000000001
Q2617_C1	0.000000000000001
Q2617_C2	0.2639073141265497
Q2617_C3	0.055074754095782566
Q2618_C1	0.18757839981688848
Q2618_C2	0.11398216191015838
Q2618_C3	0.13802383399384266
Q2619_C1	0.08420480248823743
Q2619_C2	0.17843407836418987
Q2619_C3	0.1971650800814651
Q2619_C4	0.44765175972847004
Q2620_C1	0.11613742127547565
Q2620_C2	0.000000000000001
Q2620_C3	0.41453351161526025
Q2620_C4	0.43590215965232965
Q2621_C1	0.45977718516888144
Q2621_C2	0.4229482725411536
Q2621_C3	0.368451456547096
Q2622_C1	0.6473307160669532
Q2622_C2	0.3028104867658243
Q2622_C3	0.1991696766398279
Q2622_C4	0.4330404603359183
Q2623_C1	0.47704651498173856
Q2623_C2	0.6695517671463301
Q2623_C3	0.2635777095285411
Q2624_C1	0.3909539620172984
Q2624_C2	0.12115665770501076
Q2624_C3	0.33423756508576036
Q2624_C4	0.24049132184551367
Q2624_C5	0.39892037724408214
Q2624_C6	0.35578586235068455
Q2624_C7	0.37151302932197144
Q2624_C8	0.15658186516070965
Q2625_C1	0.000000000000001
Q2625_C2	0.04864603429630761
Q2626_C1	0.000000000000001
Q2626_C2	0.07623342699400325
Q2626_C3	0.000000000000001
Q2627_C1	0.000000000000001
Q2627_C2	0.22272953135406073
Q2627_C3	0.5814401899016135
Q2627_C4	0.6125104429040404
Q2627_C5	0.5560078510361828
Q2627_C6	0.040152453046305124
Q2627_C7	0.000000000000001
Q2627_C8	0.335368795697614
Q2627_C9	0.000000000000001
Q2628_C1	0.18288030402981947
Q2628_C2	0.24833473721341245
Q2628_C3	0.000000000000001
Q2628_C4	0.000000000000001
Q2629_C1	0.000000000000001
Q2629_C2	0.000000000000001
Q2630_C1	0.1875550183297329
Q2630_C2	0.03826032962069503
Q2630_C3	0.03511399734374153
Q2630_C4	0.020225235811363693
Q2630_C5	0.13842449072303953
Q2630_C6	0.000000000000001
Q2630_C7	0.24676639565597397
Q2630_C8	0.11476097598307343
Q2630_C9	0.11149419054499655
Q2631_C1	0.39151513816515243
Q2631_C2	0.38960634441744274
Q2631_C3	0.3623673061220884
Q2631_C4	0.16903665337543156
Q2632_C1	0.000000000000001
Q2632_C2	0.1972878834595208
Q2632_C3	0.13734581079189062
Q2632_C4	0.18798886392022013
Q2632_C5	0.26723527627233973
Q2633_C1	0.5563169878676452
Q2633_C2	0.5913096551730596
Q2633_C3	0.5776399739107309
Q2633_C4	0.07177334963113205
Q2633_C5	0.000000000000001
Q2633_C6	0.4445832928292984
Q2633_C7	0.12403837136845426
Q2633_C8	0.000000000000001
Q2633_C9	0.3140534947144319
Q2634_C1	0.44800076731463756
Q2634_C2	0.28704433930262824
Q2634_C3	0.15070351810416685
Q2634_C4	0.12438419501360648
Q2634_C5	0.2781463732951756
Q2635_C1	0.000000000000001
Q2635_C2	0.000000000000001
Q2636_C1	0.000000000000001
Q2636_C2	0.000000000000001
Q2636_C3	0.23734613716880137
Q2636_C4	0.09341435049724733
Q2636_C5	0.000000000000001
Q2636_C6	0.000000000000001
Q2636_C7	0.3598852832483949
Q2637_C1	0.000000000000001
Q2637_C2	0.000000000000001
Q2638_C1	0.000000000000001
Q2639_C1	0.03651453568655858
Q2639_C2	0.03651453568655858
Q2639_C3	0.03651453568655858
Q2640_C1	0.000000000000001
Q2640_C2	0.4333330229434178
Q2640_C3	0.33142188069758316
Q2640_C4	0.6011417984453421
Q2641_C1	0.1270319370709127
Q2641_C2	0.20285669074865
