Q1_C1	0.000000000000001
Q1_C2	0.7153223812977961
Q1_C3	0.13534648404307398
Q1_C4	0.5096769292080866
Q1_C5	0.15630390701992264
Q1_C6	0.000000000000001
Q2_C1	0.11254979009507549
Q3_C1	0.6376050299367327
Q4_C1	0.0190934126667129
Q5_C1	0.4189281188625862
Q5_C2	0.23790577971425544
Q5_C3	0.04197097279589184
Q5_C4	0.0977103645300719
Q5_C5	0.3281803000365771
Q5_C6	0.1702046270457866
Q5_C7	0.25157181604958134
Q5_C8	0.21469046474526554
Q6_C1	0.31408415553727126
Q6_C2	0.06268970368345066
Q6_C3	0.28268093847123166
Q6_C4	0.2629215521376225
Q7_C1	0.15812781706775927
Q7_C2	0.31913038128897026
Q7_C3	0.000000000000001
Q7_C4	0.4251257305952278
Q8_C1	0.06643227772007947
Q8_C2	0.08167230502561407
Q8_C3	0.2754494585321914
Q8_C4	0.000000000000001
Q8_C5	0.06818770471442902
Q8_C6	0.07545909691386721
Q8_C7	0.21170612727297444
Q9_C1	0.1734993184403559
Q9_C2	0.25402288675296375
Q9_C3	0.2050948569185927
Q9_C4	0.05723085382237479
Q10_C1	0.6074915302335414
Q10_C2	0.39523880378701554
Q10_C3	0.026414379154288674
Q10_C4	0.000000000000001
Q10_C5	0.07407488376231688
Q11_C1	0.000000000000001
Q11_C2	0.000000000000001
Q11_C3	0.000000000000001
Q12_C1	0.5402205942161266
Q12_C2	0.36551946226333704
Q12_C3	0.2385496904203535
Q12_C4	0.000000000000001
Q12_C5	0.000000000000001
Q13_C1	0.2194712483079504
Q13_C2	0.23103966305745335
Q13_C3	0.2101055744609255
Q14_C1	0.41774474808807455
Q14_C2	0.000000000000001
Q14_C3	0.000000000000001
Q14_C4	0.4242693730254652
Q14_C5	0.36562450891679954
Q15_C1	0.000000000000001
Q16_C1	0.000000000000001
Q17_C1	0.24999760076529934
Q17_C2	0.278932778631223
Q17_C3	0.3595096233331331
Q17_C4	0.28516165676640326
Q17_C5	0.4528718732619516
Q18_C1	0.3963119291656217
Q18_C2	0.19672563789623898
Q18_C3	0.05039767202199748
Q18_C4	0.3464617045262233
Q18_C5	0.03945690628760035
Q18_C6	0.14826036006838197
Q18_C7	0.000000000000001
Q18_C8	0.000000000000001
Q18_C9	0.2193255991872855
Q18_C10	0.4112863359679989
Q18_C11	0.5970349041036932
Q18_C12	0.22623635405505635
Q18_C13	0.015481915510327121
Q18_C14	0.059043851502354035
Q18_C15	0.5368583071853873
Q18_C16	0.5047709607595771
Q18_C17	0.4336999069557115
Q18_C18	0.6701124212525302
Q18_C19	0.30354585262505823
Q19_C1	0.30042398022572886
Q19_C2	0.2645299154998024
Q19_C3	0.24024166531974706
Q19_C4	0.222019337300797
Q19_C5	0.16277504319010871
Q19_C6	0.13623291102889648
Q20_C1	0.000000000000001
